[DEBUG] [2023-08-22 18:38:20] CryptoMaterialConfig.<init>(137) | Load cryptoMaterial, caCertPath: /home/jojo/Documents/Code/Java/fiscoAPP/build/resources/test/conf/ca.crt, sdkCertPath: /home/jojo/Documents/Code/Java/fiscoAPP/build/resources/test/conf/sdk.crt, sdkPrivateKeyPath:/home/jojo/Documents/Code/Java/fiscoAPP/build/resources/test/conf/sdk.key, enSSLCertPath: null, enSSLPrivateKeyPath:null
[DEBUG] [2023-08-22 18:38:21] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_RSA_WITH_DH_DSS_DES_CBC3_SHA => DH-DSS-DES-CBC3-SHA
[DEBUG] [2023-08-22 18:38:21] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_RSA_WITH_DH_DSS_DES_CBC3_SHA => DH-DSS-DES-CBC3-SHA
[DEBUG] [2023-08-22 18:38:21] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDH_anon_WITH_3DES_EDE_CBC_SHA => AECDH-DES-CBC3-SHA
[DEBUG] [2023-08-22 18:38:21] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDH_anon_WITH_3DES_EDE_CBC_SHA => AECDH-DES-CBC3-SHA
[DEBUG] [2023-08-22 18:38:21] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_DH_anon_WITH_3DES_EDE_CBC_SHA => ADH-DES-CBC3-SHA
[DEBUG] [2023-08-22 18:38:21] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_DH_anon_WITH_3DES_EDE_CBC_SHA => ADH-DES-CBC3-SHA
[DEBUG] [2023-08-22 18:38:21] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDH_RSA_WITH_3DES_EDE_CBC_SHA => ECDH-RSA-DES-CBC3-SHA
[DEBUG] [2023-08-22 18:38:21] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDH_RSA_WITH_3DES_EDE_CBC_SHA => ECDH-RSA-DES-CBC3-SHA
[DEBUG] [2023-08-22 18:38:21] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDH_ECDSA_WITH_3DES_EDE_CBC_SHA => ECDH-ECDSA-DES-CBC3-SHA
[DEBUG] [2023-08-22 18:38:21] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDH_ECDSA_WITH_3DES_EDE_CBC_SHA => ECDH-ECDSA-DES-CBC3-SHA
[DEBUG] [2023-08-22 18:38:21] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_RSA_WITH_3DES_EDE_CBC_SHA => DES-CBC3-SHA
[DEBUG] [2023-08-22 18:38:21] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_RSA_WITH_3DES_EDE_CBC_SHA => DES-CBC3-SHA
[DEBUG] [2023-08-22 18:38:21] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_PSK_WITH_3DES_EDE_CBC_SHA => PSK-3DES-EDE-CBC-SHA
[DEBUG] [2023-08-22 18:38:21] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_PSK_WITH_3DES_EDE_CBC_SHA => PSK-3DES-EDE-CBC-SHA
[DEBUG] [2023-08-22 18:38:21] OpenSsl.<clinit>(437) | Supported protocols (OpenSSL): [SSLv2Hello, TLSv1, TLSv1.1, TLSv1.2] 
[DEBUG] [2023-08-22 18:38:21] OpenSsl.<clinit>(438) | Default cipher suites (OpenSSL): [TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_256_CBC_SHA]
[DEBUG] [2023-08-22 18:38:21] ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(196) | Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@79c3f01f
[DEBUG] [2023-08-22 18:38:21] ConnectionManager.startConnect(111) | startConnect to 127.0.0.1:20200
[DEBUG] [2023-08-22 18:38:21] DefaultChannelId.<clinit>(79) | -Dio.netty.processId: 35113 (auto-detected)
[DEBUG] [2023-08-22 18:38:21] DefaultChannelId.<clinit>(101) | -Dio.netty.machineId: 74:4c:a1:ff:fe:a1:3d:49 (auto-detected)
[DEBUG] [2023-08-22 18:38:21] ConnectionManager.startConnect(111) | startConnect to 127.0.0.1:20201
[DEBUG] [2023-08-22 18:38:21] ConnectionManager.startConnect(111) | startConnect to 127.0.0.1:20202
[DEBUG] [2023-08-22 18:38:21] ConnectionManager.startConnect(111) | startConnect to 127.0.0.1:20203
[DEBUG] [2023-08-22 18:38:21] ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(196) | Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@3f8efa5b
[INFO] [2023-08-22 18:38:21] ConnectionManager.checkConnectionResult(402) |  ssl handshake success 127.0.0.1:20200
[INFO] [2023-08-22 18:38:21] ConnectionManager.checkConnectionResult(402) |  ssl handshake success 127.0.0.1:20201
[INFO] [2023-08-22 18:38:21] ConnectionManager.checkConnectionResult(402) |  ssl handshake success 127.0.0.1:20202
[INFO] [2023-08-22 18:38:21] ConnectionManager.checkConnectionResult(402) |  ssl handshake success 127.0.0.1:20203
[DEBUG] [2023-08-22 18:38:21] ConnectionManager.startConnect(146) |  start connect end. 
[DEBUG] [2023-08-22 18:38:21] ConnectionManager.startReconnectSchedule(150) |  start reconnect schedule
[DEBUG] [2023-08-22 18:38:21] SslHandler.setHandshakeSuccess(1831) | [id: 0x83e3d628, L:/127.0.0.1:41416 - R:/127.0.0.1:20201] HANDSHAKEN: protocol:TLSv1.2 cipher suite:TLS_RSA_WITH_AES_128_GCM_SHA256
[DEBUG] [2023-08-22 18:38:21] SslHandler.setHandshakeSuccess(1831) | [id: 0xc9980764, L:/127.0.0.1:44610 - R:/127.0.0.1:20203] HANDSHAKEN: protocol:TLSv1.2 cipher suite:TLS_RSA_WITH_AES_128_GCM_SHA256
[DEBUG] [2023-08-22 18:38:21] SslHandler.setHandshakeSuccess(1831) | [id: 0x52114608, L:/127.0.0.1:57052 - R:/127.0.0.1:20202] HANDSHAKEN: protocol:TLSv1.2 cipher suite:TLS_RSA_WITH_AES_128_GCM_SHA256
[DEBUG] [2023-08-22 18:38:21] SslHandler.setHandshakeSuccess(1831) | [id: 0x4905fb1b, L:/127.0.0.1:38956 - R:/127.0.0.1:20200] HANDSHAKEN: protocol:TLSv1.2 cipher suite:TLS_RSA_WITH_AES_128_GCM_SHA256
[INFO] [2023-08-22 18:38:21] ChannelHandler.userEventTriggered(73) |  handshake success, host: 127.0.0.1, port: 20200, ctx: 994587249
[INFO] [2023-08-22 18:38:21] ChannelHandler.userEventTriggered(73) |  handshake success, host: 127.0.0.1, port: 20203, ctx: 1490144774
[INFO] [2023-08-22 18:38:21] ChannelHandler.userEventTriggered(73) |  handshake success, host: 127.0.0.1, port: 20202, ctx: 1055302078
[INFO] [2023-08-22 18:38:21] ChannelHandler.userEventTriggered(73) |  handshake success, host: 127.0.0.1, port: 20201, ctx: 963855763
[DEBUG] [2023-08-22 18:38:21] ConnectionManager.addConnectionContext(453) | addConnectionContext, endpoint: 127.0.0.1:20202, ctx:ChannelHandlerContext(ChannelHandler#0, [id: 0x52114608, L:/127.0.0.1:57052 - R:/127.0.0.1:20202])
[DEBUG] [2023-08-22 18:38:21] ConnectionManager.addConnectionContext(453) | addConnectionContext, endpoint: 127.0.0.1:20203, ctx:ChannelHandlerContext(ChannelHandler#0, [id: 0xc9980764, L:/127.0.0.1:44610 - R:/127.0.0.1:20203])
[DEBUG] [2023-08-22 18:38:21] ConnectionManager.addConnectionContext(453) | addConnectionContext, endpoint: 127.0.0.1:20200, ctx:ChannelHandlerContext(ChannelHandler#0, [id: 0x4905fb1b, L:/127.0.0.1:38956 - R:/127.0.0.1:20200])
[DEBUG] [2023-08-22 18:38:21] ConnectionManager.addConnectionContext(453) | addConnectionContext, endpoint: 127.0.0.1:20201, ctx:ChannelHandlerContext(ChannelHandler#0, [id: 0x83e3d628, L:/127.0.0.1:41416 - R:/127.0.0.1:20201])
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onConnect(112) | onConnect in ChannelMsgHandler called, host : 127.0.0.1:20200
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onConnect(112) | onConnect in ChannelMsgHandler called, host : 127.0.0.1:20203
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onConnect(112) | onConnect in ChannelMsgHandler called, host : 127.0.0.1:20201
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onConnect(112) | onConnect in ChannelMsgHandler called, host : 127.0.0.1:20202
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 06550aa1734041c0ae60c655f5eba2c5, msgType : 18
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20202, seq : fefc2cad87c948e19fa3ad2ff1b4a471, msgType : 18
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : 8b835b0af7504b8c8cf402ef2906a0c8, msgType : 18
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : cb281ec59ef340598851caa59d683b88, msgType : 18
[INFO] [2023-08-22 18:38:21] ChannelMsgHandler$1.onResponse(225) |  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":2,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

[INFO] [2023-08-22 18:38:21] ChannelMsgHandler$1.onResponse(225) |  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":1,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

[INFO] [2023-08-22 18:38:21] ChannelMsgHandler$1.onResponse(225) |  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":0,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

[INFO] [2023-08-22 18:38:21] ChannelMsgHandler$1.onResponse(225) |  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":3,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

[INFO] [2023-08-22 18:38:21] ChannelMsgHandler$1.onResponse(233) |  support channel handshake node
[INFO] [2023-08-22 18:38:21] ChannelMsgHandler$1.onResponse(233) |  support channel handshake node
[INFO] [2023-08-22 18:38:21] ChannelMsgHandler$1.onResponse(233) |  support channel handshake node
[INFO] [2023-08-22 18:38:21] ChannelMsgHandler$1.onResponse(233) |  support channel handshake node
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20202, seq : 50c59a07439642cdafcb9b0b97010d28, msgType : 20
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 32a13e09c3b34b57834ee4d84ca0c645, msgType : 20
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 67518492e4294385a4508abe7da41bb0, msgType : 20
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : b02e65beff454087bf781156397dd437, msgType : 20
[INFO] [2023-08-22 18:38:21] ChannelMsgHandler$2.onResponse(309) |  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20200, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
[INFO] [2023-08-22 18:38:21] ChannelMsgHandler$2.onResponse(309) |  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20203, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
[INFO] [2023-08-22 18:38:21] ChannelMsgHandler$2.onResponse(309) |  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20202, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
[INFO] [2023-08-22 18:38:21] ChannelMsgHandler$2.onResponse(309) |  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20201, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
[INFO] [2023-08-22 18:38:21] ChannelImp.checkConnectionsToStartPeriodTask(126) |  Connect to  nodes: 127.0.0.1:20200, 127.0.0.1:20203, 127.0.0.1:20202, 127.0.0.1:20201, 
[DEBUG] [2023-08-22 18:38:21] ChannelImp.start(92) | ====> Start the channel success
[INFO] [2023-08-22 18:38:21] BcosSDK.<init>(77) | create BcosSDK, start channel success, cryptoType: 0
[DEBUG] [2023-08-22 18:38:21] ThreadPoolService.<init>(37) | Create ThreadPoolService, threadName: channelProcessor, corePoolSize: 16, maxBlockingQueueSize: 102400
[INFO] [2023-08-22 18:38:21] BcosSDK.<init>(87) | create BcosSDK, start channel succ, channelProcessorThreadSize: 16, receiptProcessorThreadSize: 16
[DEBUG] [2023-08-22 18:38:21] ThreadPoolService.<init>(37) | Create ThreadPoolService, threadName: GroupManagerServiceImpl, corePoolSize: 16, maxBlockingQueueSize: 102400
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : c73e908da3734748945f9c3e99a8a068, msgType : 19
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e0eeb8cf0d80471ba2c0aa4836dc45d6, msgType : 19
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20202, seq : f5fe2a75afda494e818980e1c22cd350, msgType : 19
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 355205eac3e0434f83370c80704d9beb, msgType : 19
[INFO] [2023-08-22 18:38:21] GroupManagerServiceImpl.registerBlockNumberNotifyHandler(260) | registerBlockNumberNotifyHandler
[INFO] [2023-08-22 18:38:21] GroupManagerServiceImpl.registerTransactionNotifyHandler(282) | registerTransactionNotifyHandler
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c0156642ad10447bacc46cf7ec39cbe7, msgType : 18
[DEBUG] [2023-08-22 18:38:21] GroupServiceImpl.<init>(45) | insert group: 1 for peer 127.0.0.1:20200
[DEBUG] [2023-08-22 18:38:21] GroupManagerServiceImpl.getAndUpdateBlockNumberForAllPeers(532) | g: 1, getAndUpdateBlockNumberForAllPeers, group availablePeers:[127.0.0.1:20200]
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : da9cea8538514308b195045a9b40a410, msgType : 18
[DEBUG] [2023-08-22 18:38:21] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 776, groupId: 1
[DEBUG] [2023-08-22 18:38:21] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 776, nodeWithLatestBlockNumber:[127.0.0.1:20200]
[DEBUG] [2023-08-22 18:38:21] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(546) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20200, blockNumber: 776
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : 14e9e2063bfd4a7a80a7ef704a2c7924, msgType : 18
[DEBUG] [2023-08-22 18:38:21] GroupServiceImpl.insertNode(84) | g:1, insertNode=127.0.0.1:20203, nodeSize=2, blockNumberInfoSize=1
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : 92121d7f743b4dba9f6743787d5caf65, msgType : 18
[DEBUG] [2023-08-22 18:38:21] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20203, updated blockNumber: 776, groupId: 1
[DEBUG] [2023-08-22 18:38:21] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 776, nodeWithLatestBlockNumber:[127.0.0.1:20200, 127.0.0.1:20203]
[DEBUG] [2023-08-22 18:38:21] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(546) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20203, blockNumber: 776
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20202, seq : 9f994d6f444f441c9cbb8e77fd13da26, msgType : 18
[DEBUG] [2023-08-22 18:38:21] GroupServiceImpl.insertNode(84) | g:1, insertNode=127.0.0.1:20202, nodeSize=3, blockNumberInfoSize=2
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20202, seq : ecc1632e740443f591f25305011632aa, msgType : 18
[DEBUG] [2023-08-22 18:38:21] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20202, updated blockNumber: 776, groupId: 1
[DEBUG] [2023-08-22 18:38:21] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 776, nodeWithLatestBlockNumber:[127.0.0.1:20200, 127.0.0.1:20203, 127.0.0.1:20202]
[DEBUG] [2023-08-22 18:38:21] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(546) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20202, blockNumber: 776
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e93e8abd7e134bd79965e69d5cda4a59, msgType : 18
[DEBUG] [2023-08-22 18:38:21] GroupServiceImpl.insertNode(84) | g:1, insertNode=127.0.0.1:20201, nodeSize=4, blockNumberInfoSize=3
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9c7e0da5801d4cec8f474e12b6c637e4, msgType : 18
[DEBUG] [2023-08-22 18:38:21] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 776, groupId: 1
[DEBUG] [2023-08-22 18:38:21] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 776, nodeWithLatestBlockNumber:[127.0.0.1:20200, 127.0.0.1:20203, 127.0.0.1:20202, 127.0.0.1:20201]
[DEBUG] [2023-08-22 18:38:21] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(546) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20201, blockNumber: 776
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f2c65139d03f4e3690e6529ad073cbaa, msgType : 18
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : 36f5b069d029497ab10632b2fc24e718, msgType : 18
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20202, seq : fef87d60ab66469387c6f17f476f5685, msgType : 18
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : c57a01eda59f4a48a031da46f7e6388a, msgType : 18
[DEBUG] [2023-08-22 18:38:21] GroupManagerServiceImpl.start(449) | start GroupManagerService...
[INFO] [2023-08-22 18:38:21] BcosSDK.<init>(98) | create BcosSDK, create groupManagerService success
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9a63367d79414c539560c7556005382f, msgType : 18
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : 1a2bbc3f27f24eb28acb3ae5c74a9842, msgType : 18
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20202, seq : 4d9bf79f6fc240d6a64da496ab259693, msgType : 18
[DEBUG] [2023-08-22 18:38:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 50d827ead74f4989acd83588f806b260, msgType : 18
[DEBUG] [2023-08-22 18:38:21] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:21] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:21] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:21] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:21] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:21] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:21] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:21] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:21] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:21] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:21] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:21] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:21] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:21] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:22] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:22] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:22] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:22] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:22] GroupManagerServiceImpl.setAmop(810) | register blockNotify for 127.0.0.1:20200, groupList: [1]
[DEBUG] [2023-08-22 18:38:22] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20200, groupInfo: [1]
[DEBUG] [2023-08-22 18:38:22] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20200, topic: _block_notify_1
[INFO] [2023-08-22 18:38:22] AmopImp.sendSubscribe(216) | update subscribe inform 4 peers
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20203, topics:[]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20202, topics:[]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:[]
[DEBUG] [2023-08-22 18:38:22] GroupManagerServiceImpl.setAmop(810) | register blockNotify for 127.0.0.1:20203, groupList: [1]
[DEBUG] [2023-08-22 18:38:22] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20203, groupInfo: [1]
[DEBUG] [2023-08-22 18:38:22] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20203, topic: _block_notify_1
[INFO] [2023-08-22 18:38:22] AmopImp.sendSubscribe(216) | update subscribe inform 4 peers
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20203, topics:["_block_notify_1"]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20202, topics:[]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:[]
[DEBUG] [2023-08-22 18:38:22] GroupManagerServiceImpl.setAmop(810) | register blockNotify for 127.0.0.1:20202, groupList: [1]
